"","city","state","contestant","season","rank","missc","episode","outcome","eliminated","participant","minichalw","finale","penultimate","age","dob","lat","lng","finalist","winner","first_eliminated"
"2007","San Francisco","California","Lady Camden","S14",2,"0",2,"SAFE","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2008","San Francisco","California","Lady Camden","S14",2,"0",16,"HIGH","0","1","0",1,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2009","San Francisco","California","Lady Camden","S14",2,"0",1,NA,NA,"0",NA,0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2010","San Francisco","California","Lady Camden","S14",2,"0",14,"WIN","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2011","San Francisco","California","Lady Camden","S14",2,"0",5,"SAFE","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2012","San Francisco","California","Lady Camden","S14",2,"0",12,"WIN","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2013","San Francisco","California","Honey Mahogany","S05",10,"0",1,"SAFE","0","1","0",0,0,29,1983-12-28,37.7558,-122.4449,NA,NA,NA
"2014","San Francisco","California","Rock M. Sakura","S12",11,"0",11,NA,NA,"0",NA,0,0,28,1990-10-15,37.7558,-122.4449,NA,NA,NA
"2015","San Francisco","California","Lady Camden","S14",2,"0",15,NA,"0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2016","San Francisco","California","Rock M. Sakura","S12",11,"0",9,NA,NA,"0",NA,0,0,28,1990-10-15,37.7558,-122.4449,NA,NA,NA
"2017","San Francisco","California","Honey Mahogany","S05",10,"0",4,"BTM","1","1","0",0,0,29,1983-12-28,37.7558,-122.4449,NA,NA,NA
"2018","San Francisco","California","Honey Mahogany","S05",10,"0",3,"SAFE","0","1","0",0,0,29,1983-12-28,37.7558,-122.4449,NA,NA,NA
"2019","San Francisco","California","Rock M. Sakura","S12",11,"0",8,NA,NA,"0",NA,0,0,28,1990-10-15,37.7558,-122.4449,NA,NA,NA
"2020","San Francisco","California","Honey Mahogany","S05",10,"0",2,"SAFE","0","1","0",0,0,29,1983-12-28,37.7558,-122.4449,NA,NA,NA
"2021","San Francisco","California","Honey Mahogany","S05",10,"0",6,NA,NA,"0",NA,0,0,29,1983-12-28,37.7558,-122.4449,NA,NA,NA
"2022","San Francisco","California","Rock M. Sakura","S12",11,"0",3,"SAFE","0","1","0",0,0,28,1990-10-15,37.7558,-122.4449,NA,NA,NA
"2023","San Francisco","California","Rock M. Sakura","S12",11,"0",1,NA,NA,"0",NA,0,0,28,1990-10-15,37.7558,-122.4449,NA,NA,NA
"2024","San Francisco","California","Honey Mahogany","S05",10,"0",5,NA,NA,"0",NA,0,0,29,1983-12-28,37.7558,-122.4449,NA,NA,NA
"2025","San Francisco","California","Lady Camden","S14",2,"0",8,"SAFE","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2026","San Francisco","California","Lady Camden","S14",2,"0",6,"SAFE","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2027","San Francisco","California","Lady Camden","S14",2,"0",11,"SAFE","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2028","San Francisco","California","Lady Camden","S14",2,"0",10,"BTM","0","1","0",0,0,31,1990-08-09,37.7558,-122.4449,1,NA,NA
"2029","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",11,NA,NA,"0",NA,1,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2030","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",3,"HIGH","0","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2031","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",2,"SAFE","0","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2032","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",8,NA,NA,"0",NA,0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2033","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",9,NA,NA,"0",NA,0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2034","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",7,"BTM","1","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2035","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",8,NA,NA,"0",NA,0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2036","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",6,"WIN","0","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2037","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",9,NA,NA,"0",NA,0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2038","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",3,"LOW","0","1","0",0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2039","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",1,"SAFE","0","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2040","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",5,"HIGH","0","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2041","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",14,NA,NA,"0",NA,1,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2042","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",2,"WIN","0","1","0",0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2043","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",10,NA,NA,"0",NA,0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2044","San Juan","Puerto Rico","Jessica Wild","S02",6,"0",4,"SAFE","0","1","0",0,0,29,1980-06-10,18.3985,-66.061,NA,NA,NA
"2045","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",6,NA,NA,"0",NA,0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2046","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",5,"BTM","1","1","0",0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2047","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",7,NA,NA,"0",NA,0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2048","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",11,NA,NA,"0",NA,0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2049","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",4,"SAFE","0","1","0",0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2050","San Juan","Puerto Rico","Lineysha Sparx","S05",9,"0",1,"HIGH","0","1","0",0,0,24,1988-07-08,18.3985,-66.061,NA,NA,NA
"2051","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",10,NA,NA,"0",NA,1,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2052","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",3,NA,NA,"0",NA,0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2053","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",1,"SAFE","0","1","0",0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2054","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",9,NA,NA,"0",NA,0,1,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2055","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",2,"BTM","1","1","0",0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2056","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",4,NA,NA,"0",NA,0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2057","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",7,NA,NA,"0",NA,0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2058","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",5,NA,NA,"0",NA,0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2059","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",6,NA,NA,"0",NA,0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2060","Savannah","Georgia","Dax ExclamationPoint","S08",11,"0",8,NA,NA,"0",NA,0,0,31,1984-07-29,32.0286,-81.1821,NA,NA,NA
"2061","Scottsdale","Arizona","Gottmik","S13",3,"0",13,"HIGH","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2062","Scottsdale","Arizona","Gottmik","S13",3,"0",7,"SAFE","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2063","Scottsdale","Arizona","Gottmik","S13",3,"0",11,"LOW","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2064","Scottsdale","Arizona","Gottmik","S13",3,"0",16,"BTM","0","1","0",1,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2065","Scottsdale","Arizona","Gottmik","S13",3,"0",2,"SAFE","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2066","Scottsdale","Arizona","Gottmik","S13",3,"0",15,NA,"0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2067","Scottsdale","Arizona","Gottmik","S13",3,"0",10,"HIGH","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2068","Scottsdale","Arizona","Gottmik","S13",3,"0",9,"WIN","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2069","Scottsdale","Arizona","Gottmik","S13",3,"0",6,"SAFE","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2070","Scottsdale","Arizona","Gottmik","S13",3,"0",12,"HIGH","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2071","Scottsdale","Arizona","Gottmik","S13",3,"0",4,"SAFE","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2072","Scottsdale","Arizona","Gottmik","S13",3,"0",8,"HIGH","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2073","Scottsdale","Arizona","Gottmik","S13",3,"0",14,NA,"0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2074","Scottsdale","Arizona","Gottmik","S13",3,"0",5,"WIN","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2075","Scottsdale","Arizona","Gottmik","S13",3,"0",3,NA,NA,"0",NA,0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2076","Scottsdale","Arizona","Gottmik","S13",3,"0",1,"WIN","0","1","0",0,0,23,1996-08-19,33.6872,-111.8651,1,NA,NA
"2077","Seattle","Washington","Bosco","S14",3,"0",1,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2078","Seattle","Washington","Bosco","S14",3,"0",11,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2079","Seattle","Washington","Jinkx Monsoon","S05",1,"0",11,"BTM","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2080","Seattle","Washington","Bosco","S14",3,"0",7,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2081","Seattle","Washington","Jinkx Monsoon","S05",1,"0",9,"WIN","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2082","Seattle","Washington","Bosco","S14",3,"0",10,"BTM","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2083","Seattle","Washington","Bosco","S14",3,"0",14,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2084","Seattle","Washington","Bosco","S14",3,"0",2,NA,NA,"0",NA,0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2085","Seattle","Washington","Magnolia Crawford","S06",13,"0",14,NA,NA,"0",NA,1,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2086","Seattle","Washington","Bosco","S14",3,"0",5,"WIN","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2087","Seattle","Washington","Bosco","S14",3,"0",8,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2088","Seattle","Washington","Jinkx Monsoon","S05",1,"0",3,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2089","Seattle","Washington","Bosco","S14",3,"0",3,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2090","Seattle","Washington","Bosco","S14",3,"0",16,"BTM","0","1","0",1,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2091","Seattle","Washington","Jinkx Monsoon","S05",1,"0",5,"WIN","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2092","Seattle","Washington","Bosco","S14",3,"0",15,NA,"0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2093","Seattle","Washington","Jinkx Monsoon","S05",1,"0",7,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2094","Seattle","Washington","Jinkx Monsoon","S05",1,"0",14,"WIN","0","1","0",1,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2095","Seattle","Washington","Bosco","S14",3,"0",4,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2096","Seattle","Washington","Bosco","S14",3,"0",9,"WIN","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2097","Seattle","Washington","Magnolia Crawford","S06",13,"0",10,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2098","Seattle","Washington","Magnolia Crawford","S06",13,"0",9,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2099","Seattle","Washington","Magnolia Crawford","S06",13,"0",1,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2100","Seattle","Washington","BenDeLaCreme","S06",5,"1",6,"SAFE","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2101","Seattle","Washington","Jinkx Monsoon","S05",1,"0",2,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2102","Seattle","Washington","Jinkx Monsoon","S05",1,"0",1,"SAFE","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2103","Seattle","Washington","Jinkx Monsoon","S05",1,"0",4,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2104","Seattle","Washington","Bosco","S14",3,"0",12,"BTM","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2105","Seattle","Washington","BenDeLaCreme","S06",5,"1",1,"WIN","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2106","Seattle","Washington","BenDeLaCreme","S06",5,"1",5,"WIN","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2107","Seattle","Washington","BenDeLaCreme","S06",5,"1",3,"HIGH","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2108","Seattle","Washington","Robbie Turner","S08",7,"0",7,NA,NA,"0",NA,0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2109","Seattle","Washington","Jinkx Monsoon","S05",1,"0",8,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2110","Seattle","Washington","Magnolia Crawford","S06",13,"0",5,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2111","Seattle","Washington","Magnolia Crawford","S06",13,"0",8,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2112","Seattle","Washington","Magnolia Crawford","S06",13,"0",2,"BTM","1","1","0",0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2113","Seattle","Washington","BenDeLaCreme","S06",5,"1",12,NA,NA,"0",NA,0,1,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2114","Seattle","Washington","BenDeLaCreme","S06",5,"1",14,NA,NA,"0",NA,1,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2115","Seattle","Washington","BenDeLaCreme","S06",5,"1",10,"HIGH","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2116","Seattle","Washington","Bosco","S14",3,"0",6,"SAFE","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2117","Seattle","Washington","Robbie Turner","S08",7,"0",4,"WIN","0","1","0",0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2118","Seattle","Washington","Jinkx Monsoon","S05",1,"0",6,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2119","Seattle","Washington","Robbie Turner","S08",7,"0",2,"SAFE","0","1","0",0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2120","Seattle","Washington","Jinkx Monsoon","S05",1,"0",10,"HIGH","0","1","0",0,0,24,1987-09-18,47.6211,-122.3244,1,1,NA
"2121","Seattle","Washington","Robbie Turner","S08",7,"0",10,NA,NA,"0",NA,1,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2122","Seattle","Washington","BenDeLaCreme","S06",5,"1",8,"LOW","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2123","Seattle","Washington","Magnolia Crawford","S06",13,"0",7,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2124","Seattle","Washington","Magnolia Crawford","S06",13,"0",4,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2125","Seattle","Washington","BenDeLaCreme","S06",5,"1",11,"BTM","0","1","1",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2126","Seattle","Washington","Robbie Turner","S08",7,"0",3,"BTM","0","1","0",0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2127","Seattle","Washington","Robbie Turner","S08",7,"0",6,"BTM","1","1","0",0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2128","Seattle","Washington","Robbie Turner","S08",7,"0",8,NA,NA,"0",NA,0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2129","Seattle","Washington","BenDeLaCreme","S06",5,"1",4,"HIGH","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2130","Seattle","Washington","BenDeLaCreme","S06",5,"1",9,"HIGH","0","1","1",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2131","Seattle","Washington","Magnolia Crawford","S06",13,"0",11,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2132","Seattle","Washington","BenDeLaCreme","S06",5,"1",7,"BTM","0","1","0",0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2133","Seattle","Washington","Bosco","S14",3,"0",13,"WIN","0","1","0",0,0,28,1993-06-11,47.6211,-122.3244,1,NA,NA
"2134","Seattle","Washington","Robbie Turner","S08",7,"0",5,"LOW","0","1","0",0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2135","Seattle","Washington","Magnolia Crawford","S06",13,"0",6,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2136","Seattle","Washington","Magnolia Crawford","S06",13,"0",12,NA,NA,"0",NA,0,1,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2137","Seattle","Washington","Robbie Turner","S08",7,"0",9,NA,NA,"0",NA,0,1,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2138","Seattle","Washington","Robbie Turner","S08",7,"0",1,"LOW","0","1","1",0,0,33,1982-07-27,47.6211,-122.3244,NA,NA,NA
"2139","Seattle","Washington","Magnolia Crawford","S06",13,"0",3,NA,NA,"0",NA,0,0,27,1985-04-14,47.6211,-122.3244,NA,NA,NA
"2140","Seattle","Washington","BenDeLaCreme","S06",5,"1",2,NA,NA,"0",NA,0,0,31,1982-09-24,47.6211,-122.3244,NA,NA,NA
"2141","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",5,"SAFE","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2142","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",7,"BTM","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2143","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",4,"BTM","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2144","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",1,"SAFE","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2145","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",6,"LOW","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2146","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",9,"BTM","1","1","0",0,1,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2147","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",3,"SAFE","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2148","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",2,"WIN","0","1","0",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2149","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",8,"HIGH","0","1","1",0,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2150","Shreveport","Louisiana","Chi Chi DeVayne","S08",4,"0",10,NA,NA,"0",NA,1,0,30,1985-09-24,32.4653,-93.7955,NA,NA,NA
"2151","South Beach","Florida","Latrice Royale","S04",4,"1",8,"WIN","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2152","South Beach","Florida","Latrice Royale","S04",4,"1",10,"BTM","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2153","South Beach","Florida","Latrice Royale","S04",4,"1",9,"BTM","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2154","South Beach","Florida","Latrice Royale","S04",4,"1",14,NA,NA,"0",NA,1,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2155","South Beach","Florida","Latrice Royale","S04",4,"1",5,"SAFE","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2156","South Beach","Florida","Latrice Royale","S04",4,"1",6,"HIGH","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2157","South Beach","Florida","Latrice Royale","S04",4,"1",1,"SAFE","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2158","South Beach","Florida","Latrice Royale","S04",4,"1",3,"SAFE","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2159","South Beach","Florida","Latrice Royale","S04",4,"1",7,"LOW","0","1","1",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2160","South Beach","Florida","Latrice Royale","S04",4,"1",2,"HIGH","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2161","South Beach","Florida","Latrice Royale","S04",4,"1",4,"WIN","0","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2162","South Beach","Florida","Latrice Royale","S04",4,"1",11,"BTM","1","1","0",0,0,39,1972-02-12,27.5883,-80.3435,NA,NA,NA
"2163","Springfield","Missouri","Daya Betty","S14",3,"0",12,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2164","Springfield","Missouri","Crystal Methyd","S12",2,"0",10,"HIGH","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2165","Springfield","Missouri","Crystal Methyd","S12",2,"0",1,"SAFE","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2166","Springfield","Missouri","Daya Betty","S14",3,"0",11,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2167","Springfield","Missouri","Daya Betty","S14",3,"0",4,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2168","Springfield","Missouri","Daya Betty","S14",3,"0",15,NA,"0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2169","Springfield","Missouri","Crystal Methyd","S12",2,"0",6,"LOW","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2170","Springfield","Missouri","Daya Betty","S14",3,"0",16,"BTM","0","1","0",1,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2171","Springfield","Missouri","Crystal Methyd","S12",2,"0",2,NA,NA,"0",NA,0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2172","Springfield","Missouri","Crystal Methyd","S12",2,"0",9,"HIGH","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2173","Springfield","Missouri","Daya Betty","S14",3,"0",13,"BTM","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2174","Springfield","Missouri","Daya Betty","S14",3,"0",2,"BTM","1","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2175","Springfield","Missouri","Daya Betty","S14",3,"0",8,"WIN","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2176","Springfield","Missouri","Daya Betty","S14",3,"0",14,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2177","Springfield","Missouri","Crystal Methyd","S12",2,"0",8,"HIGH","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2178","Springfield","Missouri","Crystal Methyd","S12",2,"0",7,"HIGH","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2179","Springfield","Missouri","Daya Betty","S14",3,"0",1,NA,NA,"0",NA,0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2180","Springfield","Missouri","Daya Betty","S14",3,"0",7,"HIGH","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2181","Springfield","Missouri","Crystal Methyd","S12",2,"0",5,"SAFE","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2182","Springfield","Missouri","Crystal Methyd","S12",2,"0",14,"BTM","0","1","0",1,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2183","Springfield","Missouri","Daya Betty","S14",3,"0",3,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2184","Springfield","Missouri","Crystal Methyd","S12",2,"0",12,"BTM","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2185","Springfield","Missouri","Crystal Methyd","S12",2,"0",11,"WIN","0","1","0",0,0,28,1991-04-16,37.1943,-93.2916,1,NA,NA
"2186","Springfield","Missouri","Daya Betty","S14",3,"0",9,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
"2187","Springfield","Missouri","Daya Betty","S14",3,"0",5,"SAFE","0","1","0",0,0,25,1996-02-19,37.1943,-93.2916,1,NA,NA
